1.54	805.19481	1.14416E-4	4.34645E-4	9.26383E-4	0.00156	0.00229	0.00309	0.00394	0.00479	0.00562	0.00639	0.00708
1.545	802.589	1.16967E-4	4.44349E-4	9.47107E-4	0.00159	0.00234	0.00316	0.00403	0.0049	0.00574	0.00654	0.00724
1.55	800	1.19585E-4	4.54309E-4	9.68371E-4	0.00163	0.00239	0.00324	0.00412	0.00501	0.00588	0.00669	0.00741
1.555	797.42765	1.22274E-4	4.64536E-4	9.90197E-4	0.00166	0.00245	0.00331	0.00421	0.00512	0.00601	0.00684	0.00758
1.56	794.87179	1.25037E-4	4.75039E-4	0.00101	0.0017	0.0025	0.00338	0.00431	0.00524	0.00615	0.007	0.00776
1.565	792.33227	1.27877E-4	4.8583E-4	0.00104	0.00174	0.00256	0.00346	0.00441	0.00536	0.00629	0.00716	0.00794
1.57	789.80892	1.30796E-4	4.96922E-4	0.00106	0.00178	0.00262	0.00354	0.00451	0.00548	0.00643	0.00733	0.00812
1.575	787.30159	1.33799E-4	5.08325E-4	0.00108	0.00182	0.00268	0.00362	0.00461	0.00561	0.00658	0.00749	0.00831
1.58	784.81013	1.36889E-4	5.20054E-4	0.00111	0.00186	0.00274	0.0037	0.00472	0.00574	0.00673	0.00767	0.0085
1.585	782.33438	1.40069E-4	5.32122E-4	0.00113	0.00191	0.0028	0.00379	0.00483	0.00587	0.00689	0.00784	0.0087
1.59	779.87421	1.43345E-4	5.44546E-4	0.00116	0.00195	0.00287	0.00388	0.00494	0.00601	0.00705	0.00803	0.0089
1.595	777.42947	1.46721E-4	5.57341E-4	0.00119	0.00199	0.00294	0.00397	0.00505	0.00615	0.00721	0.00821	0.00911
1.6	775	1.50201E-4	5.70525E-4	0.00122	0.00204	0.003	0.00406	0.00517	0.00629	0.00738	0.0084	0.00932
1.605	772.58567	1.53791E-4	5.84118E-4	0.00124	0.00209	0.00308	0.00416	0.00529	0.00644	0.00755	0.0086	0.00954
1.61	770.18634	1.57498E-4	5.98141E-4	0.00127	0.00214	0.00315	0.00426	0.00542	0.00659	0.00773	0.0088	0.00976
1.615	767.80186	1.61327E-4	6.12616E-4	0.00131	0.00219	0.00322	0.00436	0.00554	0.00674	0.00791	0.009	0.00998
1.62	765.4321	1.65289E-4	6.27571E-4	0.00134	0.00224	0.0033	0.00446	0.00568	0.0069	0.0081	0.00921	0.01022
1.625	763.07692	1.6939E-4	6.43033E-4	0.00137	0.0023	0.00338	0.00457	0.00581	0.00707	0.00829	0.00943	0.01045
1.63	760.7362	1.73643E-4	6.59037E-4	0.0014	0.00236	0.00346	0.00468	0.00595	0.00724	0.00848	0.00965	0.0107
1.635	758.40979	1.7806E-4	6.75621E-4	0.00144	0.00241	0.00355	0.00479	0.0061	0.00741	0.00869	0.00988	0.01095
1.64	756.09756	1.82658E-4	6.9283E-4	0.00148	0.00247	0.00364	0.00491	0.00625	0.00759	0.00889	0.01011	0.0112
1.645	753.79939	1.87457E-4	7.10718E-4	0.00151	0.00254	0.00373	0.00503	0.0064	0.00777	0.00911	0.01036	0.01147
1.65	751.51515	1.92482E-4	7.2935E-4	0.00155	0.0026	0.00382	0.00516	0.00656	0.00797	0.00933	0.0106	0.01174
1.655	749.24471	1.97765E-4	7.48806E-4	0.00159	0.00267	0.00392	0.00529	0.00672	0.00816	0.00956	0.01086	0.01201
1.66	746.98795	2.03348E-4	7.69183E-4	0.00164	0.00274	0.00402	0.00543	0.00689	0.00837	0.00979	0.01112	0.0123
1.665	744.74474	2.09285E-4	7.90604E-4	0.00168	0.00281	0.00413	0.00557	0.00707	0.00858	0.01003	0.01139	0.01259
1.67	742.51497	2.15646E-4	8.13225E-4	0.00173	0.00289	0.00424	0.00571	0.00725	0.00879	0.01028	0.01167	0.01289
1.675	740.29851	2.22521E-4	8.37239E-4	0.00178	0.00297	0.00436	0.00587	0.00744	0.00902	0.01054	0.01195	0.0132
1.68	738.09524	2.30029E-4	8.62894E-4	0.00183	0.00306	0.00448	0.00603	0.00764	0.00926	0.01081	0.01225	0.01352
